timestamp_recorded,match_key,market_id,kalshi_url,kalshi_series,player_a,player_a_id,player_b,player_b_id,tournament,surface,tourney_level,event_date,market_open_time,match_start_time,theo_a,theo_b,yes_ask_a,yes_bid_a,yes_ask_b,yes_bid_b,chosen_market_id,chosen_direction,chosen_player_name,chosen_player_id,entry_price,theo_chosen,edge,fee,feature_shifts_json,gate_version,timestamp_settled,resolution,bet_won,gross_pnl,net_pnl
2026-07-10T09:39:02+00:00,KXATPCHALLENGERMATCH-26JUL09FEAKOZ,kalshi::KXATPCHALLENGERMATCH-26JUL09FEAKOZ-KOZ,https://kalshi.com/markets/kxatpchallengermatch/kxatpchallengermatch-26jul09feakoz,KXATPCHALLENGERMATCH,Stefan Kozlov,KE64,Jacob Fearnley,F0BY,Newport,Grass,C,2026-07-09,2026-07-09T18:10:00+00:00,2026-07-09T23:15:00+00:00,0.4565381833401394,0.5508530570185854,0.33,0.32,0.67,0.66,kalshi::KXATPCHALLENGERMATCH-26JUL09FEAKOZ-KOZ,YES,Stefan Kozlov,KE64,0.33,0.4565381833401394,0.1265381833401394,0.015477,"{""rank_ratio_a"": -0.006402, ""surface_win_rate_diff"": -0.0, ""recent_form_diff"": -0.000525, ""fatigue_diff_21d"": 0.009246, ""fatigue_diff_28d"": -0.37631, ""days_rest_diff"": -0.052819, ""h2h_surface_diff"": -0.0, ""ace_rate_diff"": -0.022804, ""df_rate_diff"": 0.07459, ""serve_dominance_diff"": 0.017652, ""return_dominance_diff"": 0.295861, ""first_in_pct_diff"": -0.004048, ""first_won_pct_diff"": 0.000974, ""second_won_pct_diff"": -0.012571, ""height_diff"": 9e-06}",v2.5,2026-07-11T19:13:39+00:00,0.0,False,-0.33,-0.34547700000000003
2026-07-11T19:12:31+00:00,KXATPCHALLENGERMATCH-26JUL11GALFEA,kalshi::KXATPCHALLENGERMATCH-26JUL11GALFEA-GAL,https://kalshi.com/markets/kxatpchallengermatch/kxatpchallengermatch-26jul11galfea,KXATPCHALLENGERMATCH,Alexis Galarneau,GK06,Jacob Fearnley,F0BY,Newport,Grass,C,2026-07-11,2026-07-11T06:40:00+00:00,2026-07-11T21:30:00+00:00,0.5278237864621275,0.4894928839987549,0.31,0.3,0.71,0.7,kalshi::KXATPCHALLENGERMATCH-26JUL11GALFEA-GAL,YES,Alexis Galarneau,GK06,0.31,0.5278237864621275,0.2178237864621274,0.0149729999999999,"{""rank_ratio_a"": 0.064381, ""surface_win_rate_diff"": -0.046233, ""recent_form_diff"": -0.000264, ""fatigue_diff_21d"": 0.000131, ""fatigue_diff_28d"": -0.027216, ""days_rest_diff"": 0.001111, ""h2h_surface_diff"": -0.0, ""ace_rate_diff"": -0.021014, ""df_rate_diff"": 0.07759, ""serve_dominance_diff"": 0.080269, ""return_dominance_diff"": 0.089096, ""first_in_pct_diff"": -0.002457, ""first_won_pct_diff"": 0.00175, ""second_won_pct_diff"": -0.022629, ""height_diff"": -0.012017}",v2.5,2026-07-12T16:10:46+00:00,0.0,False,-0.31,-0.3249729999999999
2026-07-11T19:12:31+00:00,KXATPCHALLENGERMATCH-26JUL11WALMIC,kalshi::KXATPCHALLENGERMATCH-26JUL11WALMIC-WAL,https://kalshi.com/markets/kxatpchallengermatch/kxatpchallengermatch-26jul11walmic,KXATPCHALLENGERMATCH,Adam Walton,W09E,Alex Michelsen,M0QI,Newport,Grass,C,2026-07-11,2026-07-11T05:30:00+00:00,2026-07-11T20:20:00+00:00,0.4865682573804075,0.5113360727656597,0.8,0.79,0.21,0.2,kalshi::KXATPCHALLENGERMATCH-26JUL11WALMIC-WAL,NO,Alex Michelsen,M0QI,0.2099999999999999,0.5134317426195925,0.3034317426195925,0.011613,"{""rank_ratio_a"": 0.198299, ""surface_win_rate_diff"": -0.0, ""recent_form_diff"": -0.000786, ""fatigue_diff_21d"": 0.016894, ""fatigue_diff_28d"": -0.08703, ""days_rest_diff"": -0.024435, ""h2h_surface_diff"": -0.0, ""ace_rate_diff"": -0.020179, ""df_rate_diff"": -0.023011, ""serve_dominance_diff"": -0.07047, ""return_dominance_diff"": 0.075412, ""first_in_pct_diff"": 0.005134, ""first_won_pct_diff"": 0.001294, ""second_won_pct_diff"": 0.013681, ""height_diff"": 0.040097}",v2.5,2026-07-12T16:10:46+00:00,1.0,False,-0.2099999999999999,-0.22161299999999992
2026-07-11T19:12:31+00:00,KXATPCHALLENGERMATCH-26JUL11MEJVAR,kalshi::KXATPCHALLENGERMATCH-26JUL11MEJVAR-VAR,https://kalshi.com/markets/kxatpchallengermatch/kxatpchallengermatch-26jul11mejvar,KXATPCHALLENGERMATCH,Juan Pablo Varillas,V836,Nicolas Mejia,M0AW,Bogota,Clay,C,2026-07-11,2026-07-11T05:12:00+00:00,2026-07-11T20:00:00+00:00,0.4350191437806578,0.5780359919732339,0.27,0.26,0.74,0.73,kalshi::KXATPCHALLENGERMATCH-26JUL11MEJVAR-VAR,YES,Juan Pablo Varillas,V836,0.27,0.4350191437806578,0.1650191437806578,0.013797,"{""rank_ratio_a"": 0.005936, ""surface_win_rate_diff"": -0.079903, ""recent_form_diff"": -0.000264, ""fatigue_diff_21d"": -0.024385, ""fatigue_diff_28d"": -0.022866, ""days_rest_diff"": 0.013411, ""h2h_surface_diff"": -0.131708, ""ace_rate_diff"": -0.00752, ""df_rate_diff"": 0.006594, ""serve_dominance_diff"": -0.037697, ""return_dominance_diff"": 0.109577, ""first_in_pct_diff"": -0.002162, ""first_won_pct_diff"": 0.000939, ""second_won_pct_diff"": -0.000462, ""height_diff"": 0.008027}",v2.5,2026-07-12T16:10:46+00:00,0.0,False,-0.27,-0.283797
2026-07-11T19:12:31+00:00,KXATPCHALLENGERMATCH-26JUL11ROYDRO,kalshi::KXATPCHALLENGERMATCH-26JUL11ROYDRO-ROY,https://kalshi.com/markets/kxatpchallengermatch/kxatpchallengermatch-26jul11roydro,KXATPCHALLENGERMATCH,Valentin Royer,R0EB,Titouan Droguet,D0DW,Iasi,Clay,C,2026-07-11,2026-07-11T03:10:00+00:00,2026-07-11T18:00:00+00:00,0.3906593886660676,0.6473211643856477,0.1,0.09,0.91,0.9,kalshi::KXATPCHALLENGERMATCH-26JUL11ROYDRO-ROY,YES,Valentin Royer,R0EB,0.1,0.3906593886660676,0.2906593886660676,0.0063,"{""rank_ratio_a"": 0.169459, ""surface_win_rate_diff"": -0.031499, ""recent_form_diff"": -0.000786, ""fatigue_diff_21d"": 0.000131, ""fatigue_diff_28d"": -0.176207, ""days_rest_diff"": 0.002057, ""h2h_surface_diff"": -0.0, ""ace_rate_diff"": -0.031419, ""df_rate_diff"": 0.007767, ""serve_dominance_diff"": -0.185928, ""return_dominance_diff"": -0.110199, ""first_in_pct_diff"": 0.003837, ""first_won_pct_diff"": 0.008172, ""second_won_pct_diff"": 0.002947, ""height_diff"": -0.012017}",v2.5,2026-07-12T16:10:46+00:00,0.0,False,-0.1,-0.1063
2026-07-12T16:09:36+00:00,KXATPCHALLENGERMATCH-26JUL12DROPIR,kalshi::KXATPCHALLENGERMATCH-26JUL12DROPIR-PIR,https://kalshi.com/markets/kxatpchallengermatch/kxatpchallengermatch-26jul12dropir,KXATPCHALLENGERMATCH,Zsombor Piros,P09O,Titouan Droguet,D0DW,Iasi,Clay,C,2026-07-12,2026-07-12T04:10:00+00:00,2026-07-12T19:00:00+00:00,0.4926976836231149,0.5224823019061061,0.42,0.41,0.59,0.58,kalshi::KXATPCHALLENGERMATCH-26JUL12DROPIR-PIR,YES,Zsombor Piros,P09O,0.42,0.4926976836231149,0.0726976836231149,0.017052,"{""rank_ratio_a"": 0.055886, ""surface_win_rate_diff"": 0.039749, ""recent_form_diff"": 0.000258, ""fatigue_diff_21d"": -0.04429, ""fatigue_diff_28d"": 0.088605, ""days_rest_diff"": 0.014357, ""h2h_surface_diff"": -0.001137, ""ace_rate_diff"": -0.053051, ""df_rate_diff"": -0.009052, ""serve_dominance_diff"": -0.133771, ""return_dominance_diff"": 0.1525, ""first_in_pct_diff"": -0.00235, ""first_won_pct_diff"": 0.008602, ""second_won_pct_diff"": -0.013995, ""height_diff"": -0.044087}",v2.5,2026-07-12T19:13:07+00:00,1.0,True,0.5800000000000001,0.5629480000000001
2026-07-12T16:09:36+00:00,KXATPCHALLENGERMATCH-26JUL12MEJSOT,kalshi::KXATPCHALLENGERMATCH-26JUL12MEJSOT-SOT,https://kalshi.com/markets/kxatpchallengermatch/kxatpchallengermatch-26jul12mejsot,KXATPCHALLENGERMATCH,Matias Soto,S0EK,Nicolas Mejia,M0AW,Bogota,Clay,C,2026-07-12,2026-07-12T04:10:00+00:00,2026-07-12T19:00:00+00:00,0.4447409498336397,0.5683835559940333,0.32,0.3,0.7,0.68,kalshi::KXATPCHALLENGERMATCH-26JUL12MEJSOT-SOT,YES,Matias Soto,S0EK,0.32,0.4447409498336397,0.1247409498336397,0.015232,"{""rank_ratio_a"": 0.015838, ""surface_win_rate_diff"": -0.071741, ""recent_form_diff"": -3e-06, ""fatigue_diff_21d"": -0.059796, ""fatigue_diff_28d"": 0.346891, ""days_rest_diff"": 0.013411, ""h2h_surface_diff"": -0.131708, ""ace_rate_diff"": -0.006301, ""df_rate_diff"": -0.083914, ""serve_dominance_diff"": -0.147429, ""return_dominance_diff"": 0.053532, ""first_in_pct_diff"": -0.008437, ""first_won_pct_diff"": 0.000593, ""second_won_pct_diff"": 0.007745, ""height_diff"": -0.052105}",v2.5,2026-07-12T19:13:07+00:00,0.0,False,-0.32,-0.33523200000000003
2026-07-12T16:09:36+00:00,KXATPCHALLENGERMATCH-26JUL12FEAWAL,kalshi::KXATPCHALLENGERMATCH-26JUL12FEAWAL-WAL,https://kalshi.com/markets/kxatpchallengermatch/kxatpchallengermatch-26jul12feawal,KXATPCHALLENGERMATCH,Adam Walton,W09E,Jacob Fearnley,F0BY,Newport,Grass,C,2026-07-12,2026-07-12T05:30:00+00:00,2026-07-12T20:20:00+00:00,0.6038087486342634,0.4247527360114017,0.51,0.5,0.5,0.49,kalshi::KXATPCHALLENGERMATCH-26JUL12FEAWAL-WAL,YES,Adam Walton,W09E,0.51,0.6038087486342634,0.0938087486342633,0.017493,"{""rank_ratio_a"": 0.164311, ""surface_win_rate_diff"": -0.0, ""recent_form_diff"": 0.000519, ""fatigue_diff_21d"": -0.016632, ""fatigue_diff_28d"": -0.094643, ""days_rest_diff"": 0.005842, ""h2h_surface_diff"": -0.0, ""ace_rate_diff"": 0.027988, ""df_rate_diff"": 0.151715, ""serve_dominance_diff"": 0.282735, ""return_dominance_diff"": -0.049426, ""first_in_pct_diff"": 1.3e-05, ""first_won_pct_diff"": -0.002966, ""second_won_pct_diff"": -0.032482, ""height_diff"": 9e-06}",v2.5,2026-07-12T21:58:45+00:00,0.0,False,-0.51,-0.527493
2026-07-13T06:25:18+00:00,KXATPCHALLENGERMATCH-26JUL13NAPBAL,kalshi::KXATPCHALLENGERMATCH-26JUL13NAPBAL-NAP,https://kalshi.com/markets/kxatpchallengermatch/kxatpchallengermatch-26jul13napbal,KXATPCHALLENGERMATCH,Stefano Napolitano,N679,Felix Balshaw,B0WL,Cordenons,Clay,C,2026-07-13,2026-07-13T05:10:00+00:00,2026-07-13T20:00:00+00:00,0.446851914384797,0.5782442245833769,0.32,0.31,0.69,0.66,kalshi::KXATPCHALLENGERMATCH-26JUL13NAPBAL-NAP,YES,Stefano Napolitano,N679,0.32,0.446851914384797,0.126851914384797,0.015232,"{""rank_ratio_a"": 0.156471, ""surface_win_rate_diff"": -0.020282, ""recent_form_diff"": -0.000264, ""fatigue_diff_21d"": 0.05199, ""fatigue_diff_28d"": -0.261033, ""days_rest_diff"": -0.009296, ""h2h_surface_diff"": -0.0, ""ace_rate_diff"": -0.032988, ""df_rate_diff"": 0.073074, ""serve_dominance_diff"": 0.119629, ""return_dominance_diff"": -0.220437, ""first_in_pct_diff"": 0.01051, ""first_won_pct_diff"": -0.001131, ""second_won_pct_diff"": -0.001351, ""height_diff"": 0.020053}",v2.5,2026-07-14T05:35:33+00:00,1.0,True,0.6799999999999999,0.6647679999999999
2026-07-14T05:34:20+00:00,KXATPCHALLENGERMATCH-26JUL14UCHGAL,kalshi::KXATPCHALLENGERMATCH-26JUL14UCHGAL-UCH,https://kalshi.com/markets/kxatpchallengermatch/kxatpchallengermatch-26jul14uchgal,KXATPCHALLENGERMATCH,Kaichi Uchida,U120,Alexis Galarneau,GK06,Granby,Hard,C,2026-07-14,2026-07-14T03:20:00+00:00,2026-07-14T18:10:00+00:00,0.3989023176035168,0.6365563741571229,0.18,0.17,0.84,0.8,kalshi::KXATPCHALLENGERMATCH-26JUL14UCHGAL-UCH,YES,Kaichi Uchida,U120,0.18,0.3989023176035168,0.2189023176035168,0.010332,"{""rank_ratio_a"": 0.065788, ""surface_win_rate_diff"": -0.027482, ""recent_form_diff"": -0.001047, ""fatigue_diff_21d"": 0.036694, ""fatigue_diff_28d"": -0.413286, ""days_rest_diff"": -0.002673, ""h2h_surface_diff"": -0.001137, ""ace_rate_diff"": 0.052741, ""df_rate_diff"": 0.033031, ""serve_dominance_diff"": 0.156256, ""return_dominance_diff"": -0.206831, ""first_in_pct_diff"": -0.005681, ""first_won_pct_diff"": -0.011643, ""second_won_pct_diff"": 0.00895, ""height_diff"": 9e-06}",v2.5,2026-07-14T19:24:36+00:00,0.0,False,-0.18,-0.190332
